Laelia albida Laelia albida is the most northerly-growing laelia in Mexico .	laelia	By 1900 , there were roads , trails , landscaped areas with lawns , manicured hedges , flower gardens , and a zoo .	flower	1
Hence , they are perhaps an effective natural and non-toxic bioagent that may control and reduce aphid and small caterpillar populations .	aphid	List of birds of Latvia This is a list of the bird species recorded in Latvia .	bird	0
Raptors of note include the rare Steller 's sea eagle and gyrfalcon .	gyrfalcon	Having the largest wingspan-to-body-weight ratio of any bird , they are essentially aerial , able to stay aloft for more than a week .	bird	1
The oriental flying gurnard can grow to in length but its common size is about .	gurnard	Museum curator Marjorie Courtenay-Latimer discovered the fish among the catch of a local angler , Captain Hendrick Goosen , on December 23 , 1938 .	fish	1
"He passed Imperial examination in Song dynasty and served as "" gong feng guan "" ( ) ."	guan	He made a collection of some 500 bird specimens .	bird	1
The Kennedy Apiary promotes vegetable growth in the neighboring community garden , and the beehives allow students to get hands-on experience studying the ecology of the honeybee .	honeybee	There are a number of bird species in this roadside loch , including resident ones such as the greylag goose .	bird	0
Luetzelburgia Luetzelburgia ( common names include sucupira and angelim ) is a genus of flowering plants in the legume family , Fabaceae .	angelim	There is a wide variety of invertebrates , including rare ones such as skipping flower beetles and picture-winged flies .	flower	0
Louis Feuilée ( 1660 – 1732 ) brought the calceolaria , oxalis , opuntia and papaya .	calceolaria	The flower is blue or purple with a white , yellow , or purplish patch on its banner .	flower	1
The Tongwen guan became an important founding component of the Imperial University of Peking ( now Peking University ) after 1902 .	guan	A shrike 's beak is hooked , like that of a typical bird of prey .	bird	1
is a summary of his life 's work and focuses on his famous studies of greylag geese .	greylag	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	1
He suggested that the crookneck , ornamental gourd , and scallop are early variants and that the acorn is a cross between the scallop and the pumpkin .	crookneck	In 1928 from the ' Rotterdamsche Vegetable Auction ' except vegetables for the first time auctioned flowers .	vegetable	1
The timing of the porbeagle 's reproductive cycle is unusual in that it is largely similar in both hemispheres , rather than being offset by six months .	porbeagle	Fish can limit the impacts of pathogens and parasites with behavioural or biochemical means , and such fish have reproductive advantages .	fish	1
"The naming of the "" dahlia "" after Dahl has long been a subject of some confusion ."	dahlia	Protesters attended a press event at which Ferguson was present with Government Environment Secretary Elizabeth Truss planting the 1 millionth tree of the national Big Tree Plant programme .	tree	0
"A terebinth is cut down for the badnjak associated with the woman of the house , called the "" badnjačica "" ( ) , meaning she-badnjak ."	terebinth	"The name of the tree in Polish – "" Olbrzym "" – means a very large , huge thing ( even a person ) ."	tree	1
"Masdevallia davisii Masdevallia davisii ( Davis ' masdevallia ) is a species of the "" Masdevallia "" genus of orchids ."	masdevallia	This section allows the visitors to understand deeply what a flower is and how it works , through 3D reproductions of a cell and different flowers .	flower	1
"Shortfin false moray The shortfin false moray ( "" Kaupichthys brachychirus "" ) is an eel in the family Chlopsidae ."	moray	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	0
"There are two subspecies of the Luzon hornbill : the relatively widespread nominate subspecies , and "" subniger "" from the islands of Polillo and Patnanongan ."	hornbill	They have an elongated lower mandible which they use to feed by flying low over the water surface and skimming the water for small fish .	fish	0
In and by the Ruwer live numerous rare and protected species , such as the bullhead , dipperl , purple emperor butterfly and the kingfisher .	kingfisher	It has driven the endemic orange-finned mahseer to near-extinction and is now the most abundant large fish in the river basin .	fish	0
"The larvae feed on "" Dimocarpus longan "" , "" Litchi chinensis "" , "" Nephelium longana "" and "" Theobroma cacao "" ."	longan	A bottle tree located at the site of the manager 's cottage features historical graffiti dating to the period of smelter operations .	tree	1
"Gidgee skink The gidgee skink ( "" Egernia stokesii "" ) is a species of skink , a lizard in the family Scincidae ."	gidgee	The inflorescences are axillary , consisting of three red-purple flowers symmetrically arranged and superficially seeming to be a single flower 3 – 15 mm across .	flower	0
Each female housefly can lay up to 500 eggs in her lifetime , in several batches of about 75 to 150 .	housefly	It is mainly resident in the south of its range , but northern populations of this passerine bird are migratory , moving further south in winter .	bird	0
The woodland features oak , birch , rowan , alder , ash , hornbeam and sweet chestnut .	rowan	Blossom tree ( graph theory ) In the study of planar graphs , blossom trees are trees with additional directed half edges .	tree	1
Their host spectrum includes many grasses ( Poaceae ) , and also ginger , sedges , rushes and commelina .	commelina	In 1990 , the Louisiana iris was voted the state wildflower of Louisiana , though the state flower is the magnolia blossom .	flower	1
Tiga is in his thirties and tries out different jobs but finds them to be too exhausting or grubby .	grubby	The Cat falls down , and the bowl floods the entire convention , and everyone ( except the Cat and Clark ) end up inside the fish .	fish	1
Nothomyrmecia Nothomyrmecia , also known as the dinosaur ant or dawn ant , is a rare genus of ants consisting of a single species , Nothomyrmecia macrops .	ant	List of birds of Lithuania This is a list of the bird species recorded in Lithuania .	bird	0
Fabaceae is represented by Catclaw acacia , Coastal bird 's - foot trefoil , hairy lotus , Mojave lupine , ironwood , Foothills paloverde , and Velvet Mesquite .	acacia	"Let the tokens of fond remembrance in the shrub and flower be there . """	flower	0
Laelia albida Laelia albida is the most northerly-growing laelia in Mexico .	laelia	Typocerus sparsus Typocerus sparsus is a species of flower longhorn in the family of beetles known as Cerambycidae .	flower	1
Lipophrys pholis Lipophrys pholis , commonly known as shanny , is a species of combtooth blenny .	shanny	Order : PasseriformesFamily : Furnariidae Ovenbirds comprise a large family of small sub-oscine passerine bird species found in Central and South America .	bird	0
The venue is also home to a family of peafowl donated to the University by the Perth Zoo in 1975 after a gift by Sir Laurence Brodie-Hall .	peafowl	Both groups are medium to large coastal seabirds that plunge-dive for fish .	fish	0
Since the waters inhabited by the copper redhorse are located in the most densely populated areas of Quebec , anthropogenic factors come into play .	redhorse	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	0
Callionymus afilum Callionymus afilum , the Northern Australian longtail dragonet , is a species of dragonet native to the Pacific Ocean around Papua New Guinea and Australia .	dragonet	A typical shrike 's beak is hooked , like a bird of prey .	bird	0
The common paradise kingfisher perches on a low branch in the forest and swoops down to scoop up insects and earthworms off the forest floor .	kingfisher	Many species are popular fish for sea-angling .	fish	0
In 1618 the poet John Taylor visited the Auchmouties and ate solan goose from the Bass from a buffet .	solan	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	1
The California towhee feeds on the ground or in low scrub where it prefers a variety of seeds and some insects .	towhee	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	1
Campbell of Islay speculates that the boobrie may have originated from sightings of the great auk .	auk	Order : PasseriformesFamily : Furnariidae Ovenbirds comprise a large family of small sub-oscine passerine bird species found in Central and South America .	bird	1
In flight , the ani alternates between quick , choppy flaps and short glides .	ani	Order : PasseriformesFamily : Furnariidae Ovenbirds comprise a large family of small sub-oscine passerine bird species found in Central and South America .	bird	1
"Furthermore , one can scold a child by calling him a "" good-for-nothing ailanthus stump sprout "" , meaning the child is irresponsible ."	ailanthus	As the remains were being moved , tradition holds they brushed against an elm tree in winter , that proceeded to become leafy .	tree	1
In the spring and summer northern fulmar and fork-tailed storm petrel nest on the island .	fulmar	It is predatory , feeding on tadpoles , small fish and aquatic insects , and adults are about long .	fish	0
"The two species of tarpons are "" Megalops atlanticus "" ( Atlantic tarpon ) and the "" Megalops cyprinoides "" ( Indo-Pacific tarpon ) ."	tarpon	They have an elongated lower mandible which they use to feed by flying low over the water surface and skimming the water for small fish .	fish	1
The body of the Walleye surfperch is oval and strongly compressed .	surfperch	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	0
Muscat dragonet Callionymus muscatensis , the Muscat dragonet , is a species of dragonet native to the southern portions of the Red Sea and the Gulf of Oman .	dragonet	The fish releases the spores after spawning .	fish	1
The candytuft grows from crevices in the limestone , and is often seen growing in abundance from the north face of the Rock of Gibraltar .	candytuft	All the surroundings of Canzo have a mainly deciduous vegetation , and hazel is the most common species of tree .	tree	0
Alongside the usual horses , the carousel has less expected creatures to ride , such as ibex , stork and flamingo .	flamingo	These also target the insect 's nervous system .	insect	0
La Tunda has a whisk for a leg , and the Iara are half Brazilian guppy .	guppy	It is mainly resident in the south of its range , but northern populations of this passerine bird are migratory , moving further south in winter .	bird	0
"The below cladogram follows Longrich ( 2015 ) , who named a new species of "" Pentaceratops "" , and included nearly all species of chasmosaurine ."	cladogram	"In 1945 , to celebrate the liberation and return of the Republic , a lime tree was planted as a "" tree of liberty "" ."	tree	1
"The cladogram below was found by an analysis by Wang "" et al. "" in 2015 , updated from a previous data set created by Jingmai O'Connor ."	cladogram	Later on , Lojina sees her brother-in-law slip and fall from a tree in her dream and wakes up in shock .	tree	1
Buff weka are also present on Pig Island , having been transferred there from Stevensons Island in Lake Wanaka in 2006 .	weka	The Liverpool Cityscape comprises 170 hectares of the city , a near bird ’s - eye perspective .	bird	1
Xenobrama microlepis Xenobrama microlepis , the Golden pomfret , is a species of pomfret found in the sub-Antarctic Pacific Ocean .	pomfret	Ornamental fish kept in aquariums are susceptible to numerous diseases .	fish	1
""" It is likely that the Indus people conceived the pipal as the Tree of Life ... with the devata inside embodying the power of fecundity . """	pipal	""" Well , what do you expect , "" quipped Allen , "" when the tree is in Brooklyn and the sap is in Hollywood . """	tree	1
""" Clara coronantur densis altaria lychnis "" ."	lychnis	"Her gray-granite tombstone reads , Emma Augusta Hempstead Cunningham 1818-1887 – "" May God Rest Her Troubled Soul "" and depicts a beautiful tree etched into the stone ."	tree	0
Pharyngeal jaws have been studied in moray eels where their specific action is noted .	moray	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	0
If they are present , Wilson 's phalarope , American avocet , willet , sandpipers , Greater yellowlegs , and dowitchers will be easy to observe .	yellowlegs	List of birds of Lithuania This is a list of the bird species recorded in Lithuania .	bird	1
Davina veronica Davina Veronica Hariadi ( born October 20 , 1978 ) is an actress and a female model from Indonesia .	veronica	Corybas acuminatus Corybas acuminatus , commonly known as the dancing spider orchid or helmet flower , is a species of terrestrial orchid endemic to New Zealand .	flower	1
Alternate names for the white-throated toucanet include the Andean toucanet , greyish-throated toucanet , north Andean toucanet , northern Andean toucanet and southern emerald toucanet .	toucanet	List of birds of Slovakia This is a list of the bird species recorded in Slovakia .	bird	1
The pigeon is about 10 inches ( 25.4 cm ) in length .	pigeon	"The name Percichthyidae derives from the Latin "" perca "" for perch and Ancient Greek ἰχθύς , "" ichthys "" for fish ."	fish	0
The common chaffinch often nests close to a mistle thrush , the vigilance of the chaffinch and the aggressive behaviour of the thrush benefiting both species .	chaffinch	Some commercially important fish diseases are VHS , ich and whirling disease .	fish	0
"Moluccan moray eel The Moluccan moray ( "" Gymnothorax moluccensis "" ) is a moray eel found in coral reefs in the western Pacific and Indian Oceans ."	moray	They feed on planktonic crustaceans and small fish picked from the surface , typically while hovering .	fish	1
Callionymus megastomus Callionymus megastomus is a species of dragonet native to the Indian Ocean around India .	dragonet	He made a collection of some 500 bird specimens .	bird	0
An immature American white ibis could be mistaken for an immature glossy ibis , but the latter is wholly dark brown and lacks the white belly and rump .	ibis	A typical shrike 's beak is hooked , like a bird of prey .	bird	1
In 2011 an outbreak of avian cholera killed thousands of eider ducks in Arctic regions of Canada .	eider	Kills like these can be viewed as natural mechanisms for regulating the population of exceptionally abundant fish .	fish	0
It contains the single species Hypocharis clusia , which is found in the Amazon region .	clusia	At its tip is a single flower which is bright yellow to gold in color , dotted with dark maroon , and just over a centimeter long .	flower	0
The use of traditional vine growing methods creates favourable conditions for species such as the ortolan bunting and the tawny pipit .	ortolan	Parasitic infections from freshwater fish are a serious problem in some parts of the world , particularly Southeast Asia .	fish	0
"On the feature film "" Dumbo "" , Babbitt was again made a directing animator , and animated the character of the stork ."	stork	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	1
Dorocordulia Dorocordulia , commonly called little emeralds , is a genus of dragonfly in the family Corduliidae found in North America .	dragonfly	Many groupers are important food fish , and some of them are now farmed .	fish	0
Around Australia , torpedo scad have been recorded as far south as Fremantle on the west coast and Sydney on the east coast .	scad	Australia is unique in having a freshwater fish fauna dominated by percichthyids and allied families/species .	fish	1
Its top notes include pineapple , mandarin orange , papaya , bergamot , cardamom and lemon .	bergamot	The original tree planted for the HMAS Canberra died in 2004 and has been replaced .	tree	1
Myxodes cristatus Myxodes cristatus , the sailfin clinid , is a species of clinid native to the Pacific coast of South America from central to southern Chile .	clinid	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	0
Sterculia guttata Sterculia guttata , the spotted sterculia , is a species of plant in the family Malvaceae .	sterculia	The inflorescence is generally made up of a single funnel-shaped flower with a yellow throat and a tiny white or pale blue corolla less than wide .	flower	0
Okanagana tanneri Okanagana tanneri is a species of cicada in the family Cicadidae .	cicada	They support nationally important breeding bird populations .	bird	0
Shortfin mako shark .	mako	One of the escorts ran into the path of two fish ; the other two missed .	fish	1
"Description : "" On silver background three ( two over one ) black jackdaw heads with a golden collar each ."	jackdaw	Boats can be hired from 8.30 am and the most common species of fish are trout .	fish	0
It is commonly known as the many-spotted moray , or the peppered moray .	moray	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	0
In northern Europe , the moose botfly is a parasite whose range seems to be spreading .	botfly	Eudicella smithii Eudicella smithii , the Jade headed buffalo beetle , is an insect of the scarab beetle family , in the subfamily known as flower beetles .	insect	1
Walnuts , wild candytuft , and barrel cacti were only a few of the many plants and seeds gathered by the women throughout the spring and summer months .	candytuft	If the map is not rooted in a corner , constructing the blossom tree takes quadratic time .	tree	0
"The larvae feed on "" Theobroma cacao "" , "" Fleurya "" and "" Musanga "" species ."	cacao	On one such occasion , he had a significant argument with a group of slum dwellers who were chopping down a tree .	tree	1
The begonia was specifically chosen by the Fund 's gardeners because there is no automatic watering system and the floral variety is resilient under hot sun rays .	begonia	The flower is small , dark yellow in color and contains thin brown stripes to petals and sepals .	flower	1
The dahlia and the chrysanthemum , hydrangea and mimosa were imported from Mexico to France .	dahlia	The flowers are only known from one immature flower on the type specimen .	flower	1
"American ichthyologist Leonard Peter Schultz described the cardinal tetra in 1956 as "" Cheirodon axelrodi "" ."	tetra	It can infect mammals that eat raw fish in North America .	fish	1
"For example , Iris sawfly larvae , emerging in summer , can quickly defoliate species of "" Iris "" including the yellow flag and other freshwater species ."	sawfly	It is suggested that the two classes of insect nitrophorins have arisen as a product of the convergent evolution .	insect	1
It contains the single species Hypocharis clusia , which is found in the Amazon region .	clusia	It is a medium tree reaching 10 – 20 m tall in the wild , with a trunk up to 300 mm ( rarely 600 mm ) diameter .	tree	1
The King Kong grosbeak was described from fossils found at Barber 's Point and Ulupau Head on the island of Oahu .	grosbeak	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	1
In addition , the fields can be kept free of plant growth for a month since the mealybug can only survive up to three weeks without plant material .	mealybug	These porpoises feed on squid and fish , yet also on octopus , shrimp , molluscs , and other crustaceans .	fish	0
The habanero , chipotle , and garlic sauces include the tabasco peppers blended with other peppers , whereas the jalapeño variety does not include tabasco peppers .	chipotle	I was initially fascinated with the tree and painted many pictures with the tree juxtaposed with other elements .	tree	0
The school 's mascot was the chough , a small crow found in Cornwall , England .	chough	Another approach is to use the sterile insect technique , whereby males genetically engineered to be sterile out compete viable males , to reduce population numbers .	insect	0
"The virus is transmitted by the midge "" Culicoides imicola "" , "" Culicoides variipennis "" , and other culicoids ."	midge	Insect farming Insect farming is the practice of raising , eating , and breeding insects as livestock .	insect	1
Delphinium cardinale Delphinium cardinale is a species of larkspur known by the common names scarlet larkspur and cardinal larkspur .	larkspur	In 1999 an outbreak of legionellosis occurred during the flower fair which caused at least 32 deaths .	flower	1
Louis Feuilée ( 1660 – 1732 ) brought the calceolaria , oxalis , opuntia and papaya .	calceolaria	The flowers are red or orange , sometimes yellow and occur singly in the leaf axils on flower stalks long .	flower	1
Shortfin barracuda Shortfin barracuda may refer to :	barracuda	In the United States , the practice of stocking non-native fish for sport and food was just beginning in 1871 , when the US Fish Commission was established .	fish	1
The pale yellow , close-grained and satiny wood of ailanthus has been used in cabinet work .	ailanthus	The species is dioecious , but since most of the individuals are female , most bear flower heads containing pistillate flowers .	flower	0
The original patterns were intended for smallmouth bass on the Susquehanna River .	smallmouth	A typical shrike 's beak is hooked , like a bird of prey .	bird	0
A distinct characteristic unique to this stork species is the occurrence of intermediate dark plumage in the young , which persists for most of the nestling period .	stork	A shrike 's beak is hooked , like that of a typical bird of prey .	bird	1
Hence , small eggar larvae are categorized as gregarious caterpillars .	eggar	"Along with other well-preserved insect fossils , the "" A. seldoni "" specimens were collected from layers of the Upper Aptian Crato Formation ."	insect	1
They have 1 fertile floret which is diminished .	floret	I hid behind a tree but my foot caught in my cape and I stumbled and he saw me .	tree	0
The appearance of the Réunion bulbul is similar to that of the Mauritius bulbul but is slightly smaller with a length of 22 cm .	bulbul	This allowed the insect to enter the United States relatively easily , as they are able to survive long periods of time in hot or cold conditions .	insect	0
Cyclamen cyprium Cyclamen cyprium ( Cyprus cyclamen ) is a perennial growing from a tuber , native to woodland at elevation in the mountains of Cyprus .	cyclamen	If the flower can by synthesize it , they might be able to reverse the effects of what Eterno did .	flower	1
He specially noted a species of palmyra in the Nagina Baug which is very uncommon .	palmyra	It is a medium tree reaching 10 – 20 m tall in the wild , with a trunk up to 300 mm ( rarely 600 mm ) diameter .	tree	1
It is an indication that Krogaspe was a medieval settlement surrounded by poplar aspen .	aspen	In the wild , up to 4 juveniles have reportedly been found in one tree hole .	tree	1
The favorite baits for tautog include green crabs , Asian shore crabs , fiddler crabs , clams , shrimp , mussels , sandworms , and lobsters .	tautog	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	0
It also supports populations of Scottish crossbill and capercaillie .	crossbill	A typical shrike 's beak is hooked , like a bird of prey .	bird	1
"Thousands of common tern ( "" Sterna hirundo "" ) and black tern ( "" Chlidonias niger "" ) may roost on the island ."	tern	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	1
It is a medium to large katydid with a green body .	katydid	The Chinese Government is doing field trials on insect resistant cultivars .	insect	1
The chub was listed as endangered in 1993 and downlisted to threatened in 2010 .	chub	It can infect mammals that eat raw fish in North America .	fish	1
Models have appeared using alder , padauk ( paduak , padouk ) and swamp ash .	padauk	"Names such as "" Coös "" , as in Coös County , New Hampshire , are derivative from this type of tree ."	tree	1
Its dimensions were 3.73 m ( 12.2 feet ) long , 2.44 m circumference shortfin mako shark , and weighing 600 kg ( 1,323 lb ) .	mako	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	0
Within their native range , Western Atlantic seabream are also known as the seabream , brim , tropical sheepshead , chopa amarilla , or salema .	sheepshead	The family was placed in a different order of fish , the Ophidiiformes ( cusk-eels and brotulas ) .	fish	1
This contains both pedunculate oak and hornbeam coppices .	hornbeam	The species is also commonly planted along roadsides as an ornamental tree .	tree	1
The Himalayan monal 's native range extends from Afghanistan and Pakistan through the Himalayas in India , Nepal , southern Tibet , and Bhutan .	monal	List of birds of Liechtenstein This is a list of the bird species recorded in Liechtenstein .	bird	1
This subspecies is endemic to New Zealand where it is also known as the kowhai moth .	kowhai	"The generic name "" Caltha "" has been derived from the ( kalathos ) , means "" goblet "" , and refers to the shape of the flower ."	flower	0
"Longnose dace The longnose dace ( "" Rhinichthys cataractae "" ) is a freshwater minnow native to North America ."	dace	Order : PasseriformesFamily : Furnariidae Ovenbirds comprise a large family of small sub-oscine passerine bird species found in Central and South America .	bird	0
' Mr. Prynne and the Erastian lawyers are now our remora , ' complains Robert Baillie in September 1645 .	remora	They feed on planktonic crustaceans and small fish picked from the surface , typically while hovering .	fish	1
The Big River Estuary provides essential wetland habitat and has potential to provide critical salmonid habitat .	salmonid	Fish can limit the impacts of pathogens and parasites with behavioural or biochemical means , and such fish have reproductive advantages .	fish	1
Some species are known to be rather more specialised ; the grey-backed storm petrel is known to concentrate on the larvae of goose barnacles .	petrel	""" Aconophora compressa "" was the 28th insect introduced to control lantana in about 80 years ."	insect	0
There have even been instances of the puck being made of a lightwood as well .	lightwood	"The English meaning of this title is "" The thorn and the flower "" ."	flower	0
Vanda hindsii Vanda hindsii , commonly known as the native strap orchid or the Cape York vanda , is a large epiphytic or lithophytic clump-forming orchid .	vanda	""" Tamwe "" derives from the Mon language term "" Tamoa "" ( ; ) , which means "" one toddy palm tree . """	tree	0
Leucrocuta thetis Leucrocuta thetis is a species of flatheaded mayfly in the family Heptageniidae .	mayfly	The forest is also accessible to visitors for bird watching .	bird	0
"A famous example is the golden lamp "" asbestos lychnis "" , which the sculptor Callimachus made for the Erechtheion ."	lychnis	The sepal at the back of the flower is long and the two at the sides are .	flower	1
Asprocottus minor Asprocottus minor is a deepwater sculpin .	sculpin	"It had four sturdy limbs , a neck , a tail with fins and a skull very similar to that of the lobe-finned fish , "" Eusthenopteron "" ."	fish	1
The students have access to farm cites that produce fruits like strawberries , apples , macadamia nuts , logan fruit , fruits that are new to Rwanda .	macadamia	Both subspecies are emergent tree , up to 60 m tall , in mixed dipterocarp forest .	tree	1
When Smith returned , he immediately recognized it as a coelacanth , known only from fossils .	coelacanth	In the United States , the practice of stocking non-native fish for sport and food was just beginning in 1871 , when the US Fish Commission was established .	fish	1
"Pliny the Elder claimed that radicchio was useful as a blood purifier and an aid for insomniacs in "" Naturalis Historia "" ."	radicchio	Depending on its final fat content and its purpose ( spreading , cooking or baking ) , the level of water and the vegetable oils used vary slightly .	vegetable	1
Mollies are similar in appearance to their livebearer cousins , the platy , swordtail and guppies ; the molly tends to be slightly larger and more energetic .	platy	Immune organs vary by type of fish .	fish	1
Eremiaphila rufipennis Eremiaphila rufipennis is a species of praying mantis in the family Eremiaphilidae .	mantis	A typical shrike 's beak is hooked , like a bird of prey .	bird	0
"In Singapore and Malaysia , the yellowtail scad ( known locally as "" ikan kuning "" ) is often deep-fried until crispy and served with nasi lemak ."	scad	They have an elongated lower mandible which they use to feed by flying low over the water surface and skimming the water for small fish .	fish	1
The sanctuary is home to the monal , black bear and ghoral .	monal	For example , some tapeworms make some fish behave in such a way that a predatory bird can catch it .	bird	1
Nine subspecies are recognized : The red-whiskered bulbul is about in length .	bulbul	The redlisted species found in the area include 2 species of vascular plants , 8 mosses , 13 fungi , 2 insects , and 1 species of bird .	bird	1
"The Utah Division of Fish and Game has instituted a "" no release "" "" catch and kill "" regulation for the burbot in Utah waterways ."	burbot	Having the largest wingspan-to-body-weight ratio of any bird , they are essentially aerial , able to stay aloft for more than a week .	bird	0
The great bustard and the western marsh orchid are native to the lowlands .	bustard	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	1
There is speculation that the Monster sightings may be attributed to sightings of an unusually large lake sturgeon , or a relict population of prehistoric plesiosaurs .	sturgeon	As other fish , groupers harbour parasites , including digeneans , nematodes , cestodes , monogeneans , isopods , and copepods .	fish	1
"Several species of this beetle , most notably the black calosoma ( "" Calosoma semilaeve "" ) are especially common in the California area ."	calosoma	The mouthparts of different insect groups consist of a set of homologous organs , specialised for the dietary intake of that insect group .	insect	1
As with other hornbills , the knobbed hornbill is believed to be monogamous .	hornbill	The forest is also accessible to visitors for bird watching .	bird	1
""" The Hollywood Reporter "" cites the film as "" something of a grubby touchstone among genre fans . """	grubby	List of birds of Argentina This is a list of the bird species recorded in Argentina .	bird	0
Unlike the storm petrel , it does not follow ships .	petrel	The refurbishment programme included GB1 ; a fish restaurant which opened on 6 February 2013 , deluxe sea facing bedrooms and The Spa at The Grand .	fish	0
"In the context of sushi , yellowtail usually refers to the Japanese amberjack , "" Seriola quinqueradiata "" ."	amberjack	In most aquarium tanks , the fish are at high concentrations and the volume of water is limited .	fish	1
"Forest shield bug nymphs prefer feeding on grasses , while adults will eat a variety of New Zealand plants including "" hard-leaved "" plants like rimu ."	rimu	He sits down next to a large tree to rest and falls asleep .	tree	1
The oriental flying gurnard has large pectoral fins which it normally holds against its body , and expands when threatened to scare predators .	gurnard	In the open areas of western North America , horned larks are among the bird species most often killed by wind turbines .	bird	0
"Cicada orni Cicada orni is a species of cicada belonging to the family Cicadidae , subfamily Cicadinae and the genus "" Cicada "" ."	cicada	Thrips angusticeps Thrips angusticeps is an insect of the order Thysanoptera and the family of Thripidae .	insect	1
The Coral Triangle also has the greatest extent of mangrove forests in the world .	mangrove	The Giant Plane The Giant is a London plane tree , located in the city Chojna , Poland .	tree	1
Natural predators , such as ladybirds/ladybugs , hoverfly and lacewing larvae , spiders , and mites do reduce adelgid and aphid populations to some degree .	adelgid	This allowed the insect to enter the United States relatively easily , as they are able to survive long periods of time in hot or cold conditions .	insect	1
Order : AnseriformesFamily : Anatidae Anatidae includes the ducks and most duck-like waterfowl , such as geese and swans .	waterfowl	List of birds of Andorra This is a list of the bird species recorded in Andorra .	bird	1
True hickories such as mockernut develop a long taproot with few laterals .	mockernut	He sits down next to a large tree to rest and falls asleep .	tree	1
Dorocordulia Dorocordulia , commonly called little emeralds , is a genus of dragonfly in the family Corduliidae found in North America .	dragonfly	Albicoccus Albicoccus is an extinct genus of scale insect in the extinct monotypic family Albicoccidae , containing a single species , Albicoccus dimai .	insect	1
Masdevallia ionocharis Masdevallia ionocharis ( graceful violet-blue masdevallia ) is an epiphytic orchid in the Masdevallia genus of orchids .	masdevallia	The species is regarded as having potential in commercial cut flower production .	flower	1
It was constructed of local timber with roofing of hand split totara shingles and measured 40 feet by 20 feet .	totara	The park is home to a chestnut oak , that is rated as the largest known tree of its species in the United States .	tree	1
These include the gyrfalcon , the white-tailed eagle and the merlin , the snowy owl and the short-eared owl .	gyrfalcon	A typical shrike 's beak is hooked , like a bird of prey .	bird	1
It is grown for its leaves , when it is known as leaf chicory , endive , radicchio , Belgian endive , French endive , or witloof .	radicchio	This large manzanita is a shrub or small tree , usually 1-5 meters tall .	tree	0
Many migration routes have been observed , and the route choice of the surf scoter will depend on the latitude of its nesting site .	scoter	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	1
The airline uses Hai Tung Ching ( ) , a gyrfalcon from a Chinese legend , as its logo .	gyrfalcon	In their normal gait , only one leg is advanced at a time in the manner adopted by their ancestors , the lobe-finned fish .	fish	0
Wilson 's phalarope is slightly larger than the red phalarope at about in length .	phalarope	The ruffed grouse is the state bird of Pennsylvania , United States .	bird	1
"The type species is "" X. hellerii , "" the green swordtail ."	swordtail	They have an elongated lower mandible which they use to feed by flying low over the water surface and skimming the water for small fish .	fish	1
"Yellow conger The yellow conger ( "" Rhynchoconger flavus "" ) is an eel in the family Congridae ( conger/garden eels ) ."	conger	They feed on small algae and serve as prey for larger organisms in the plankton such as copepods and larval fish .	fish	1
The Hook and Bullet website says the lake contains largemouth bass , bluegill and crappie .	bluegill	It can infect mammals that eat raw fish in North America .	fish	1
The flowers of the mosquito plant are 5 zygomorphic petals fused into a tube shape .	mosquito	The body of the female insect under the scale is slender and spindle-shaped , with lobed ventral margins .	insect	1
