Poett first spent a month 's leave visiting his family and travelling around Europe , and was then transported by troopship to Port Said .	troopship	Six men were seen leaving the vehicle .	vehicle	1
ICON Yachts ' first build , the motor yacht ICON , underwent a significant transformation in 2014 .	yacht	RCS applies to many problem domains including manufacturing examples and vehicle systems examples .	vehicle	1
Abbott-Baynes Scud 1 The Abbott-Baynes Scud 1 was a parasol-winged single seat glider intended to introduce pilots to soaring flight .	glider	The basic building block is shown in the figure ) .	building	0
A CLRV streetcar is used as a tractor to pull a new Flexity off of the railway flatcar and down the ramp .	flatcar	Mulford Building Mulford Building is a historic light manufacturing loft building located in the Spring Garden neighborhood of Philadelphia , Pennsylvania .	building	0
In contrast , the common dress style for Salafi men - ankle-length linen pants , sandals , goatees and the use of neem sticks - are all encouraged .	neem	A blossom tree is constructed from a rooted tree embedded in the plane by adding opening and closing stems to vertices .	tree	1
This is followed by a corkscrew , which passes through the inclined loop .	corkscrew	Radiators are typically mounted in a position where they receive airflow from the forward movement of the vehicle , such as behind a front grill .	vehicle	0
The charterhouse was founded in 1506 ; construction started ten years later , and continued for the following 300 years .	charterhouse	"The second version made its debut in 2002 with "" America 's Army "" , a free multiplayer shooter developed by the U.S. Army as a recruitment tool ."	tool	0
The squadron airlifted bodies to a morgue at Dover Air Force Base ( most of the victims were U.S. citizens ) .	morgue	Leanster Leanster Brudeli 625L is a three-wheeled vehicle , with two wheels in front and one rear wheel .	vehicle	0
He later gave a speech at the consecration of the statehouse in Karlsruhe .	statehouse	Eventually , the music becomes so loud that the building begins to fall apart .	building	1
It is Class 2 through farm and woods scenery to an iron bridge , where kayak and canoe slalom races are held .	kayak	RCS applies to many problem domains including manufacturing examples and vehicle systems examples .	vehicle	1
The Turks and Caicos Islands are best known for ripsaw music .	ripsaw	Silk Performer Silk Performer is a software performance testing tool across web , mobile and enterprise applications .	tool	1
Honda City The Honda City is a subcompact car which has been produced by the Japanese manufacturer Honda since 1981 .	subcompact	Harrington Machine Shop The Harrington Machine Shop is a historic industrial building located in the Franklintown area of Philadelphia .	building	0
"Despite being in the "" Vanda "" tribe , they are very different from vandas ."	vanda	Both subspecies are emergent tree , up to 60 m tall , in mixed dipterocarp forest .	tree	0
As it is classified as spring-assisted , it is not proscribed by the Federal Switchblade Act or most state laws on switchblades .	switchblade	GSA contributes to the management of U.S. Federal property , including a 215,000 vehicle motor pool .	vehicle	0
On slopes 25 percent or less , mockernut grows on wet to moist , fine loam soils with a high carbonate content .	mockernut	Dick and Pao 's bodies are found hanging from a tree .	tree	1
Bethel Ashram has various branches in Kerala at Trichur , Melukavu , Fern Hill bethel at Trivandrum and Kallada , which is near Kollam .	bethel	STAAD Building Planner is a module that enables seamless generation of building models that can be analyzed and designed thereafter in the program itself .	building	1
MacNeal then volunteered to clear the shell with a hand rammer .	rammer	He grew tired of his job and quit , spending the next year doing odd jobs such as painting for other tenants in his apartment building .	building	0
Duchess Izabela , the wife of Stanisław Lubomirski , was personally inspecting and taking care of gardens , orangery and the park .	orangery	Green Dragon can be launched from a small vehicle through a sealed 1.7-meter-long canister with 12-16 units .	vehicle	0
"Mentioned on old maps as "" the castle of the bishop "" , the property currently hosts a guesthouse ."	guesthouse	The payload consisted of a single Mk-11C reentry vehicle containing a W56 nuclear warhead with a yield of 1.2 megatons of TNT ( 5 PJ ) .	vehicle	0
The 71st then converted to the supersonic F-102 Delta Dagger interceptor from 1958 to 1960 and the F-106 Delta Dart from 1960 to 1971 .	interceptor	It is considered the largest wooden building in Europe and second largest in the world .	building	0
During the Spanish – American War , Standley served in the monitor and later in the gunboat .	gunboat	The building is now a multi-dwelling structure .	building	0
He soon moved to the infant town of Brisbane where he found work as a slaughterman in an abattoir .	abattoir	Electro Energy Inc. , working with CalCars , converted a Toyota Prius from a hybrid electric vehicle to a PHEV using its own bipolar NiMH batteries .	vehicle	0
In northern British Columbia , ribbed bog moss is an indicator species of undisturbed wet conifer sites .	conifer	After she had eaten it , Digory planted the core in his garden , where it grew into a great apple tree .	tree	1
settlers founded the First United Methodist Church in 1821 and conducted services in Elijah Willets ' tavern .	tavern	Initial reports suggest the fire might have been triggered by an error in the vehicle 's plug-in charging system .	vehicle	0
Seconds prior to the fatal crash the minicar presumably was involved in a minor collision which led it to spin out of control .	minicar	Parasoft C/C + + test is a comprehensive software testing tool that contains functionality to test and find software defects .	tool	0
Seeing as € 30 will be the only money he is able to raise , Sid goes to a dinky shop run by Patrick Vo .	dinky	The rectangular - story brick foundry building remains a Manistee landmark .	building	0
Carruca The carruca or caruca was a kind of heavy plow important to medieval agriculture in Northern Europe .	plow	There have also been observed instances of tool use methods which do not involve stone or kelp , but rather parts of the prey itself .	tool	1
Puente 's father was the foreman at a razorblade factory .	razorblade	Select service plazas have electric vehicle charging stations .	vehicle	0
The sulky is designed to have little to no weight on the dog 's back , given their sensitive spine .	sulky	The second generation vehicle , designed and built to compete in the World Solar Challenge .	vehicle	1
"Masdevallia decumana Masdevallia decumana , the good-looking masdevallia , is a species of orchid in the "" Masdevallia "" genus ."	masdevallia	In another incident two people were injured when a tree fell on their house .	tree	0
Two were sunk in 1980 by Iraqi exocet ASM and aerial bombs .	exocet	A hierarchy of these building blocks was used to implement a hierarchy of behaviors such as observed by Tinbergen and others .	building	0
Also on the property are a contributing icehouse , smokehouse , barn , granary , and tenant house .	smokehouse	A timber station building and toilet were provided on the platform .	building	1
Saint Bruno would build the charterhouse of Serra San Bruno , a town which bears his name , in 1095 and later die there in 1101 .	charterhouse	The two van bodies were joined to become a bogie vehicle .	vehicle	0
In 1913 Edgar , with his father and brother Frank , moved to Australia to help James run his apiary .	apiary	Heavy goods vehicle ( HGV ) shuttles also have two halves , with each half containing one loading wagon , one unloading wagon and 14 carrier wagons .	vehicle	0
"The woodworkers , using a frame handsaw and bow hand drill , were more like cabinetmakers than carpenters . """	handsaw	This is a tool used to overcome cultural barriers .	tool	1
Dendrobium bowmanii Dendrobium bowmanii , commonly known as the straggly pencil orchid , is an epiphytic or lithophytic orchid in the family Orchidaceae .	orchid	The tip and arms are terminated by stone benches , while the foot is terminated by a circular flower bed , which is itself bordered by Portland stone .	flower	1
Its inflorescence is compounded , fasciculated , is long and composed of a single raceme .	raceme	Rijk Zwaan Rijk Zwaan Zaadteelt en Zaadhandel B.V. is a Dutch vegetable breeding and seed production company headquartered in De Lier in the province of South Holland .	vegetable	0
"And "" motic "" ( hoe ) may be a cognate of Old Church Slavonic "" motyka "" and English "" mattock "" ."	mattock	It is an established tool for non-contact determination of material and electronic properties of semiconductor films .	tool	1
They also developed the bowboat , which was a small sternwheeler set crosswise at the front of the raft to provide additional control over the direction of movement .	sternwheeler	The basic building block is shown in the figure ) .	building	0
The winch was used to hoist the bundle of cane which was traversed about and lowered into a tramway wagon parked next to the dray .	dray	Muelya , Winter , Zimmer and the driver of the vehicle were seriously injured while the two occupants of the other vehicle died in the crash .	vehicle	1
Like rosewood , padauk is sometimes used to make xylophone and marimba keys , and guitars .	padauk	A blossom tree is constructed from a rooted tree embedded in the plane by adding opening and closing stems to vertices .	tree	1
"On 8 February , she rescued survivors from "" Natsushio "" and on 5 March assisted the destroyer in sinking a Royal Navy minelayer ."	minelayer	Scap said his company fabricates parts for Boeing and for several helicopter companies and owns five vehicle dealerships in Connecticut .	vehicle	1
"During the chorus , Rihanna sings "" She 's been a crazy dita / Disco diva , and you wonder / Who 's that chick ?"	dita	The Gladiolus , plural Gladioli , was one of Van Gogh 's favorite flower .	flower	0
In 1857 a small lightship was placed at the Dames Point shoal .	lightship	Flora and her husband lived on the second floor of the Oban Times building , allowing Flora to be involved in every aspect of the paper 's production .	building	0
"From here the train drops sharply into a "" sidewinder "" ( a loop that transitions into a corkscrew ) ."	corkscrew	"The form is like shaped fist like a finger form "" itak gurgur "" because the form tool is quite simple the fingers clenched ."	tool	1
Xylotype arcadia Xylotype arcadia , the acadian sallow , is a species of cutworm or dart moth in the family Noctuidae .	sallow	The white flower spikes appear over summer and autumn .	flower	0
Bethel Ashram has various branches in Kerala at Trichur , Melukavu , Fern Hill bethel at Trivandrum and Kallada , which is near Kollam .	bethel	Vexor Vexor is a distributed cloud web-service for building and testing software , a continuous integration tool .	tool	0
The milled arches at the front entry , along with other decorative elements were created using a wheeled bandsaw .	bandsaw	The van lost control and collided head on with a semi-truck , after which the vehicle burst into flames .	vehicle	0
She works in an advertising company called adz .	adz	The building contains a plaque indicating that it was opened by the then treasurer and former Prime Minister Paul Keating .	building	0
"In the garage are two large cars : one Chinese built Red Flag limousine and another "" Russian "" car presented to Soong by Josef Stalin ."	limousine	Bell Telephone Building ( Montreal ) The Bell Telephone Building ( ) is a neoclassical office building in Montreal , Quebec , Canada .	building	0
Kruger resolved that war was inevitable , comparing the Boers ' position to that of a man attacked by a lion with only a pocketknife for defence .	pocketknife	The building is now a multi-dwelling structure .	building	0
"The Pitcairn-Cierva Autogiro Company , established by Harold Frederick Pitcairn , designed the PCA-2 based on the "" autogiros "" of Juan de la Cierva ."	autogiro	The church is recorded in the National Heritage List for England as a designated Grade II listed building .	building	0
The fruit is unusual among birches in maturing in late spring ; it is composed of numerous tiny winged seeds packed between the catkin bracts .	catkin	On one such occasion , he had a significant argument with a group of slum dwellers who were chopping down a tree .	tree	0
"The New Zealand "" Sophora "" species are known as kowhai or kōwhai ."	kowhai	"Similar in form to a miniature "" Phalaenopsis lueddemanniana "" , the colour of the flower is similar to that of "" Phalaenopsis mariae "" ."	flower	0
602nd Aircraft Design Institute 602nd Aircraft Design Institute is a Chinese design institute and jointer partners with Xian Aircraft Industry Corporation of military aircraft .	jointer	It is the same building that later housed the Michelin starred restaurant De Vlindertuin .	building	0
Cymes are further divided according to this scheme : A cyme can also be so compressed that it looks like an umbel .	cyme	A mango tree grows in her land and it seems to give delicious fruits , but when Ma Procop sells them , it turns out they are bitter .	tree	0
"Although haitian catalpa ( "" Catalpa longissima "" ) can flower after 6 months growth from seed and produce seed after 18 months ."	catalpa	The inflorescence holds usually one , but sometimes 2 or 3 , daisylike flower heads lined in hairy phyllaries .	flower	0
A small woodshed is located just to the north .	woodshed	The building started out as a cinderblock garage .	building	1
Saint Death is depicted as a male skeleton figure usually holding a scythe .	scythe	Emulators are also a useful tool in the development process of homebrew demos and the creation of new games for older , discontinued , or more rare consoles .	tool	1
The brothers buy a sailboat at an oddly low price , despite its near pristine condition .	sailboat	Many of the residents have implemented fire mitigation plans , although building larger homes makes more fuel for fires .	building	0
Carter and his Sherpa guide enter the lamasery .	lamasery	Tommy Irwin would suffer from a bad piston in his vehicle that prevented him from starting the race ; he was credited as the last-place finisher .	vehicle	0
This bicycle sharing system is sponsored by the municipal government of Rio de Janeiro in partnership with Banco Itaú .	bicycle	As MultiEx Commander was pirated on , and cracks and registration numbers released , it is currently an on-line only tool .	tool	0
Orangeburg was lightweight , albeit brittle , and soft enough to be cut with a handsaw .	handsaw	Tegile provides a storage management tool .	tool	1
""" M. montezuma "" is nocturnal , resting at the bottom of the well during the day , when predatory waterfowl are present ."	montezuma	""" Well , what do you expect , "" quipped Allen , "" when the tree is in Brooklyn and the sap is in Hollywood . """	tree	1
Grassland plants are also common , like the black penknife and common toboso or cookie grass .	penknife	"The "" Tampa Bay Times "" has noted that the series can be used as an educational tool ."	tool	1
Finding the incubator empty , he was directed by an indifferent doctor to the morgue .	morgue	This strategy targets avoiding building products that customers do not want and seeks to maximize information about the customer per amount of money spent .	building	1
The houseboat was originally moored at the 79th Street Boat Basin , but in later years it traveled up and down the Hudson River .	houseboat	The narrator makes his way to the roof of the building , where Tyler holds him at gunpoint .	building	0
While waiting for an interrogation , Winkler is killed with an icepick by an unknown man .	icepick	As MultiEx Commander was pirated on , and cracks and registration numbers released , it is currently an on-line only tool .	tool	1
He was appointed assistant appraiser in the Boston customhouse in 1861 .	customhouse	Parasoft C/C + + test is a comprehensive software testing tool that contains functionality to test and find software defects .	tool	0
In addition to the add-on dining room and kitchen , the property includes a woodshed and an outhouse , neither of which remains functional .	woodshed	Post-Independence in 1948 , vehicle production was shifted to a new green field plant spread over a large area in Uttarpara , West Bengal .	vehicle	0
Their host spectrum includes many grasses ( Poaceae ) , and also ginger , sedges , rushes and commelina .	commelina	Flower spikes in late bud are used in the cut flower industry , primarily in Western Australia .	flower	1
It contains a shelter house , playground equipment , two Bocce ball courts , and the first splash pad/ice rink combination in the country .	rink	The engine of this vehicle was two-stage supercharged and was , in 1988 , reportedly in a museum in The Netherlands .	vehicle	0
"The sulky ( informally known as a "" bike "" ) is a light , two-wheeled cart equipped with bicycle wheels ."	sulky	The church is recorded in the National Heritage List for England as a designated Grade II listed building .	building	0
"During the chorus , Rihanna sings "" She 's been a crazy dita / Disco diva , and you wonder / Who 's that chick ?"	dita	He is always referred to as and works as a florist at his father 's flower shop , which Yotsuba and Fuuka only discover through chance .	flower	0
The priory church 's nave was demolished in 1750 and only its choir remains .	priory	The two van bodies were joined to become a bogie vehicle .	vehicle	0
Fantin left with Charpin 's remaining crew aboard a captured brigantine .	brigantine	Leanster Leanster Brudeli 625L is a three-wheeled vehicle , with two wheels in front and one rear wheel .	vehicle	1
Common names for the plant include Alaskan bunchberry , western cordilleran bunchberry , or simply western bunchberry .	bunchberry	The Gladiolus , plural Gladioli , was one of Van Gogh 's favorite flower .	flower	0
The dacha provides a view of Washington National Cathedral .	dacha	The building is U-shaped in plan , facing east with a concrete foundation under the central portion and stone foundations under the wings .	building	1
To the side of the main aviary is the Ruzizi Streambank .	aviary	Tommy Irwin would suffer from a bad piston in his vehicle that prevented him from starting the race ; he was credited as the last-place finisher .	vehicle	0
"Later , the "" Sphacelia segetum "" convert into a hard dry "" Sclerotium clavus "" inside the husk of the floret ."	floret	A daughter node is one that has at least one node directly above it to which it is linked by a branch of a tree .	tree	0
"Ailanthus webworm The ailanthus webworm ( "" Atteva aurea "" ) is an ermine moth now found commonly in the United States ."	ailanthus	Gluta sabahana Gluta sabahana is a tree of Borneo in the cashew and sumac family Anacardiaceae .	tree	1
The ship was originally built in October 1888 and sank on August 18 , 1927 .	ship	Because tire noise is generated through the conversion of kinetic energy to sound waves , more noise is produced as the speed of a vehicle increases .	vehicle	1
""" Clara coronantur densis altaria lychnis "" ."	lychnis	The flower is around a centimeter long and is pale blue to whitish in color .	flower	1
Claim to Fame : This tugboat is known for breaking speed records during her U.S. Navy tenure .	tugboat	The 19-year-old Willis leased a building that was previously an automobile showroom and opened The Jazz Temple , a liquor-free coffeehouse and night club , to immediate success .	building	0
The three jointly built a houseboat which they sailed in the Sacramento Delta .	houseboat	The company provides an email-based customer support platform , knowledge base tool , and an embeddable search/contact widget for customer service professionals .	tool	0
In the spring of 2013 , however , plans were put forth to turn the Disibodenberg Chapel into a brewpub .	brewpub	On 4 December 2011 , an American RQ-170 Sentinel unmanned aerial vehicle ( UAV ) was captured by Iranian forces near the city of Kashmar in northeastern Iran .	vehicle	0
"The last remaining tugboat in the car-float operation , the "" Irving T. Bush "" , was also retired at the same time ."	tugboat	Before BamBoo , during the 1970s , the building housed a laundromat and later a Wicker World shop .	building	0
The dhow was a long-hulled boat that was utilized for trading extensively in the Islamic world .	dhow	Samuel Johnson The original building was designed by architect , William T. Proudfoot .	building	0
The starship crew lays Bug 's human body to rest .	starship	Aerial units are often tasked to assist in vehicle pursuits .	vehicle	1
The surrounding area of Certova pec is also a recreational site which includes a motel , a campsite , and a playground .	motel	The platform side of the building has a complex structure with a central projection covered by a gable , wall panels and cornices .	building	1
Caff ( disambiguation ) A caff is a small , cheap British eatery or British cafe It may also refer to :	caff	Tommy Irwin would suffer from a bad piston in his vehicle that prevented him from starting the race ; he was credited as the last-place finisher .	vehicle	0
The cladogram is from Kraatz et al. , 2015 , based on nuclear and mitochondrial gene analysis .	cladogram	""" L. exocarpi "" is a host plant for "" Ogyris aenone "" and is a popular food plant for nectar feeding birds when in full flower ."	flower	0
It is a stringybark with rough , greyish-brown , vertically grooved , fibrous bark which sheds in long flat strips .	stringybark	Each flower is almost a centimeter wide and has hairy pointed sepals and smaller rounded to spoon-shaped yellow petals .	flower	0
"Bishop Verdon of Dunedin "" plied the trowel "" and carried out the ceremony ."	trowel	The building is a Rijksmonument .	building	0
Skiffing takes place in the Netherlands and Argentina , using the design of traditional Thames skiff although Argentinian skiffs usually have outriggers instead of tholes .	skiff	Eventually , the music becomes so loud that the building begins to fall apart .	building	0
Historic illustrations do show some Asian carpenters hewing building timbers with an adz .	adz	United States military aid The United States government first recognized the usefulness of foreign aid as a tool of diplomacy in World War II .	tool	1
He also developed the syringotome , a special type of scalpel .	scalpel	, the electric vehicle network consisted of 11,414 individual Supercharger stalls at 1,375 locations worldwide .	vehicle	0
Sterculia guttata Sterculia guttata , the spotted sterculia , is a species of plant in the family Malvaceae .	sterculia	One night Joringel dreamed of a flower and that it would break all the witch 's spells .	flower	0
Inside the carport , the left wall is the left barrier wall .	carport	United States military aid The United States government first recognized the usefulness of foreign aid as a tool of diplomacy in World War II .	tool	0
The video depicts Grey in various scenes ranging from on top of a skyscraper to in the middle of a busy street .	skyscraper	In June 1982 the Franco-British study group favoured a twin tunnel to accommodate conventional trains and a vehicle shuttle service .	vehicle	0
Offices were built on the South West Street side of the rink with show rooms in the rear .	rink	Samuel Johnson The original building was designed by architect , William T. Proudfoot .	building	1
Siler 's tuberose is a common name .	tuberose	Each flower is almost a centimeter wide and has hairy pointed sepals and smaller rounded to spoon-shaped yellow petals .	flower	1
Oncidium leucochilum Oncidium leucochilum ( or white-lipped oncidium ) is an epiphytic species of orchid occurring from southeastern Mexico to Honduras .	oncidium	In 1995 , Bolke and cofounder Chris Whanger opened Avant Garden , a boutique flower shop in Highland Park Village .	flower	1
"A yellow Familia 1500XG minicar dubbed "" Bumblejumper "" and later known as Bumper was released on Cliffjumper backer cards ."	minicar	They displayed the vehicle in action to inspire extended play ideas .	vehicle	1
"I 've got a showboat , and every boat needs a skipper , so that 's what I 'm going to name him – Skipper . """	showboat	The building is a Rijksmonument .	building	0
"List of Dahlia diseases This article is a list of diseases of dahlia ( "" Dahlia "" sp . )"	dahlia	If the flower can by synthesize it , they might be able to reverse the effects of what Eterno did .	flower	1
It concerned the franchise and ownership of streetcar lines .	streetcar	"The form is like shaped fist like a finger form "" itak gurgur "" because the form tool is quite simple the fingers clenched ."	tool	0
A dray crushes a playing boy while the drayman sleeps , oblivious to the boy 's injury and the beer spilling from his barrels .	dray	The building employs a classical style of architecture reflecting Greek and Roman influences .	building	0
The last line of Memphis ’ original streetcar network closed on June 15 , 1947 .	streetcar	A year later a rich man named Wilhem Pelizäus came to the aid of the sisters and rented a building .	building	0
As a result , percent of cocoa ( cacao ) is not a reliable indicator of the level of cocoa flavanols .	cacao	The male pandanus flower is almost exclusively used for kewra distillation .	flower	0
The game involves piloting a Sopwith biplane , attempting to bomb enemy buildings while avoiding fire from enemy planes and various other obstacles .	biplane	In the latter , Segal makes AA ’s traditional twelve-step program accessible to non-addicts as a psycho-behavioural tool for stress-management and peace of mind .	tool	0
Spermicide remedies included ingredients like acacia gum , sour milk , crocodile dung and natron minerals were mixed with plant fibers and honey and formed into a pessary .	acacia	The flower is magenta or reddish purple in color with a yellowish or magenta patch on its banner .	flower	0
The largest body of water within the park is Florida Bay , which extends from the mangrove swamps of the mainland 's southern tip to the Florida Keys .	mangrove	An embedded planar graph can be built from a blossom tree by connecting each opening stem to a closing stem .	tree	1
Much of the kauri and kahikatea forest , and scrub and riparian vegetation , has been replaced with farm and urban areas .	kahikatea	It stood there like a humble little flower under the cover of the great forest , sought neither for its splendor nor its fragrance nor its food value .	flower	0
"Recently a cladogram has been published finding "" Alioramus "" just outside Tyrannosauridae ."	cladogram	When the inflorescence begins growing , all that can be seen are tightly packed lime-green calyces , which turn purple as the flower matures .	flower	0
For long-range flights over water , the larger dinghy of the Z-5 with its updated emergency escape equipment was mandatory during operations .	dinghy	In June 1982 the Franco-British study group favoured a twin tunnel to accommodate conventional trains and a vehicle shuttle service .	vehicle	1
""" Captain "" Bechly rafted the homemade houseboat "" Ruin No. 13 "" down the Missouri and Mississippi River systems ."	houseboat	Motor scooters were so important to the post-war vehicle industry that In May 1948 both a Silver Pigeon and a Rabbit were presented to the Emperor of Japan .	vehicle	1
The common name derives from the tansy plant on which they often feed as both larvae and adults .	tansy	Kay challenges him to a joust , which is quickly lost by the unweaponed , unarmored Hank as he scuttles up a tree .	tree	0
Occupying an area of approximately Meedo mostly consists of red sandplain country covered by thin mixed shrublands with denser stands of gidgee on the dunes .	gidgee	Plants with a great variety of flower and leaf colours are sold in nurseries .	flower	0
However , due to funding cuts , the bookmobile was discontinued as of October 2005 .	bookmobile	This strategy targets avoiding building products that customers do not want and seeks to maximize information about the customer per amount of money spent .	building	0
Another storey was added to the barn and the barn was expanded so that it was joined with the nearby stable .	stable	The rectangular - story brick foundry building remains a Manistee landmark .	building	1
"Guzmania lychnis Guzmania lychnis is a species in the genus "" Guzmania "" ."	lychnis	"Similar in form to a miniature "" Phalaenopsis lueddemanniana "" , the colour of the flower is similar to that of "" Phalaenopsis mariae "" ."	flower	1
The 550 was the base level convertible as the top trim version moved from 770 to the SST model joining the two-door hardtop .	hardtop	Initial reports suggest the fire might have been triggered by an error in the vehicle 's plug-in charging system .	vehicle	1
Waitzia acuminata Waitzia acuminata , commonly known as orange immortelle , is an annual herb in the family Asteraceae .	immortelle	Each flower is just under a centimeter long with a greenish throat and a striped pink face .	flower	1
It has a screened porch on the west side and a shed-roof woodshed to the north .	woodshed	They used fluid dynamic simulations to model the interaction of a vehicle ( like that proposed by Alcubierre ) with the zero-point field .	vehicle	0
The most commonly implicated herbs involved in such interactions are those containing St. John ’s Wort , magnesium , calcium , iron , or ginkgo .	ginkgo	""" Gluta sabahana "" grows as a tree up to tall with a trunk diameter of up to ."	tree	1
The cladogram shown below follows Rieppel ( 1998 ) 's phylogenetic analysis of nothosaurids ( bold terminal taxa contain living species ) .	cladogram	There was a fragrant lily flower growing .	flower	0
Hologer Gersen 's wife got a faultless little clock which she promised to return if the friary was reestablished .	friary	It is the same building that later housed the Michelin starred restaurant De Vlindertuin .	building	1
Their host spectrum includes many grasses ( Poaceae ) , and also ginger , sedges , rushes and commelina .	commelina	Three alien robots , Rivet , Widgit and Socket , accidentally crashed their spaceship on a backyard tree in Earth .	tree	0
Oxford Ice Rink Oxford Ice Rink is a 56 × 26m ice rink located on Oxpens Road in Oxford , England .	rink	Carrosserie Pourtout ceased its creative operations in 1994 but survives to the present day as a vehicle body repair shop .	vehicle	0
Clark had a love of dinghy sailing , and for many years had a houseboat at the coastal town of Aldeburgh .	houseboat	"The production vehicle was called the Datson Type 10 , and "" approximately ten "" of these cars were sold in 1931 ."	vehicle	1
The population of Barrow Creek at the moment is 4 people who work at the roadhouse and nearby Aboriginal camp caretaker yard .	roadhouse	Residing along İstiklal Avenue is the Çiçek Pasajı , originally built by Greek philanthropist Christakis Zografos as apartment building and shopping center known as Cité de Pera .	building	1
Drake and his team are killed after escaping the supertanker while Vishnayev is dismissed from the Politburo in disgrace , ending the threat of war .	supertanker	Their Ariel vehicle was all-metal and had wire-spoked wheels , much lighter than wooden-spoke ones .	vehicle	1
""" Freaky Tales "" consists of over 60 minutes of "" hoe flows "" ."	hoe	This is a tool used to overcome cultural barriers .	tool	1
A heart encompasses floral waves of peony , gardenia , lotus and green violets .	peony	The inflorescence contains a few to over a hundred flower heads which contain yellow ray and disc florets .	flower	1
Named by US-ACAN for Lt. Arthur R. Nash , USN , helicopter pilot with Squadron VX-6 during Operation Deep Freeze 1967 and 1968 .	helicopter	The van lost control and collided head on with a semi-truck , after which the vehicle burst into flames .	vehicle	1
Actor Shaam was amongst the auditionees for the debut lead role , before Kunal Singh was selected after Kathir spotted him outside a Bangalore cybercafe .	cybercafe	The prime contractor was Rockwell International , which built a SVN 12 qualification vehicle after an amendment to the Block I contract .	vehicle	0
Davina veronica Davina Veronica Hariadi ( born October 20 , 1978 ) is an actress and a female model from Indonesia .	veronica	Protesters attended a press event at which Ferguson was present with Government Environment Secretary Elizabeth Truss planting the 1 millionth tree of the national Big Tree Plant programme .	tree	0
His anti-alcohol stance started while working on the family farm , when an intoxicated hired hand accidentally stabbed Wheeler with a hayfork .	hayfork	The building continued to function as a cider house into the middle of the twentieth century .	building	0
This area has many heritage and modern buildings on Rajaji salai and NSC Bose Road .	salai	A fig tree , located adjacent to the intact chimney stack and affecting the brickworks , features historical graffiti .	tree	1
The Wooded Area was once home to Rosecroft Begonia Gardens , a several-acre begonia garden which was a tourist attraction for several decades .	begonia	The male pandanus flower is almost exclusively used for kewra distillation .	flower	1
The hospital has a cafeteria with a Subway restaurant , two gift shops , internet access , a library , and pastoral services .	cafeteria	"Each "" thamaing "" purports to give the history of the founder of the building and of its subsequent benefactors ."	building	1
Existing on 200 acres , it was once considered the largest feedlot in the world , until encroaching development led to its eventual closure in the late-20th century .	feedlot	Another shot shows Khan standing outside a building which is seen to be under construction .	building	1
An arch with vegetation designs separates the presbytery from the ship .	presbytery	In 1965 , the D1210 truck was added to production , and in 1966 , the Anadol , the first mass-production passenger vehicle developed in Turkey .	vehicle	0
"She wanders the streets and falls into perdition in the whorehouse from "" La Tapanca "" ( Lilia Aragón ) ."	whorehouse	The foundation is the body commissioning the construction of the Humboldt Forum , a unique cultural project , and will be the building ’s future owner .	building	1
Abronia fragrans Abronia fragrans ( sweet sand-verbena , snowball sand-verbena , prairie snowball , fragrant verbena ) is a species of sand verbena .	verbena	The tip and arms are terminated by stone benches , while the foot is terminated by a circular flower bed , which is itself bordered by Portland stone .	flower	1
It was a twin engine , biplane flying boat , built by Société Latham .	biplane	The listing includes the courthouse and also a sheriff 's residence/jail building to its north , which is a two-story brick building .	building	0
"Among his engravings with burin are those of a "" Madonna "" by Murillo and of the "" Madonna of the Harpies "" by Andrea del Sarto ."	burin	"Driving factors differ from "" static "" factors , such as building floor areas , which determine energy consumption but change only rarely ( if at all ) ."	building	0
The Garden is known for its bonsai growing , which can be seen all year round , but is highlighted during the multiple Asian festivals .	bonsai	It is a medium tree reaching 10 – 20 m tall in the wild , with a trunk up to 300 mm ( rarely 600 mm ) diameter .	tree	1
Sweet cherry was known historically as gean or mazzard ( also ' massard ' ) , until recently , both were largely obsolete names in modern English .	gean	It is a large tree that can be up to tall .	tree	1
There are no trees on the island but different types of vegetation including plumbago and portulaca .	portulaca	From the height of the tree , the Prince sees the castle ; he climbs down and exits in the direction of the castle .	tree	0
The overstory includes miro , rimu and mountain totara .	rimu	The species is dioecious , but since most of the individuals are female , most bear flower heads containing pistillate flowers .	flower	0
Sandridge gidgee has limited utility .	gidgee	There is a wide variety of invertebrates , including rare ones such as skipping flower beetles and picture-winged flies .	flower	0
The following morning , Bill slips quietly from the flophouse honeymoon suite , without a word to Mae .	flophouse	The prime contractor was Rockwell International , which built a SVN 12 qualification vehicle after an amendment to the Block I contract .	vehicle	0
Uninhibited Perfume has top notes of bergamot , orange oil and aldehydic accords .	bergamot	Both subspecies are emergent tree , up to 60 m tall , in mixed dipterocarp forest .	tree	1
Automotive facilities include the FCA Canada minivan assembly plant , two Ford Motor Company engine plants , and several tool and die and automotive parts manufacturers .	minivan	Heavy goods vehicle ( HGV ) shuttles also have two halves , with each half containing one loading wagon , one unloading wagon and 14 carrier wagons .	vehicle	1
There is also a siding on the side of platform/track 1 which terminates in a locomotive shed .	shed	Before BamBoo , during the 1970s , the building housed a laundromat and later a Wicker World shop .	building	1
Montebenedetto Charterhouse Montebenedetto Charterhouse ( ) is a former Carthusian monastery ( or charterhouse ) in the Val di Susa in Piedmont , Northern Italy .	charterhouse	The party served as a vehicle for Philip to run for re-election as Governor of Wisconsin and for Robert to run for re-election to the United States Senate .	vehicle	0
